benchmark,model,lang_pair,bilingual_type,checkpoint,eval_language,accuracy,n_correct,n_total
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-7000,German,0.795039,1827,2298
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-3054,German,0.694517,1596,2298
multiblimp,BeetleLM/beetlelm_fra_mono,fra,mono,step-26000,French,0.783359,1996,2548
multiblimp,BeetleLM/beetlelm_deu-ukr_sequential,deu-ukr,sequential,step-1000,German,0.67537,1552,2298
multiblimp,BeetleLM/beetlelm_fas-fra_heritage,fas-fra,heritage,step-512,French,0.55573,1416,2548
multiblimp,BeetleLM/beetlelm_fas-nld_heritage,fas-nld,heritage,step-1000,Dutch,0.525526,1225,2331
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-3055,German,0.695387,1598,2298
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-7332,German,0.790688,1817,2298
multiblimp,BeetleLM/beetlelm_deu-ukr_sequential,deu-ukr,sequential,step-2000,German,0.772411,1775,2298
multiblimp,BeetleLM/beetlelm_fas-nld_heritage,fas-nld,heritage,step-1222,Dutch,0.546976,1275,2331
multiblimp,BeetleLM/beetlelm_fra_mono,fra,mono,step-27000,French,0.77394,1972,2548
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-3056,German,0.695387,1598,2298
multiblimp,BeetleLM/beetlelm_fas-fra_heritage,fas-fra,heritage,step-611,French,0.559262,1425,2548
multiblimp,BeetleLM/beetlelm_zho-deu_heritage,zho-deu,heritage,step-1000,German,0.663621,1525,2298
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-3058,German,0.695387,1598,2298
multiblimp,BeetleLM/beetlelm_fas-nld_heritage,fas-nld,heritage,step-1833,Dutch,0.531103,1238,2331
multiblimp,BeetleLM/beetlelm_fas-fra_heritage,fas-fra,heritage,step-1000,French,0.575746,1467,2548
multiblimp,BeetleLM/beetlelm_fra_mono,fra,mono,step-28000,French,0.794741,2025,2548
multiblimp,BeetleLM/beetlelm_zho-deu_heritage,zho-deu,heritage,step-2000,German,0.685379,1575,2298
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-3060,German,0.695387,1598,2298
multiblimp,BeetleLM/beetlelm_fas-nld_heritage,fas-nld,heritage,step-2000,Dutch,0.505792,1179,2331
multiblimp,BeetleLM/beetlelm_fas-fra_heritage,fas-fra,heritage,step-1222,French,0.602041,1534,2548
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-3064,German,0.695387,1598,2298
multiblimp,BeetleLM/beetlelm_zho-deu_heritage,zho-deu,heritage,step-3000,German,0.718451,1651,2298
multiblimp,BeetleLM/beetlelm_fra_mono,fra,mono,step-29000,French,0.799451,2037,2548
multiblimp,BeetleLM/beetlelm_fas-nld_heritage,fas-nld,heritage,step-2444,Dutch,0.504934,1177,2331
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-3072,German,0.694517,1596,2298
multiblimp,BeetleLM/beetlelm_fas-fra_heritage,fas-fra,heritage,step-1833,French,0.605181,1542,2548
multiblimp,BeetleLM/beetlelm_zho-deu_heritage,zho-deu,heritage,step-3057,German,0.718016,1650,2298
multiblimp,BeetleLM/beetlelm_fas-nld_heritage,fas-nld,heritage,step-2560,Dutch,0.495924,1156,2331
multiblimp,BeetleLM/beetlelm_fra_mono,fra,mono,step-30000,French,0.774725,1974,2548
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-3088,German,0.694952,1597,2298
multiblimp,BeetleLM/beetlelm_fas-fra_heritage,fas-fra,heritage,step-2000,French,0.609105,1552,2548
multiblimp,BeetleLM/beetlelm_fas-nld_heritage,fas-nld,heritage,step-2816,Dutch,0.50236,1171,2331
multiblimp,BeetleLM/beetlelm_zho-deu_heritage,zho-deu,heritage,step-4000,German,0.75718,1740,2298
multiblimp,BeetleLM/beetlelm_fra-ukr_sequential,fra-ukr,sequential,step-1000,French,0.6146,1566,2548
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-3104,German,0.696258,1600,2298
